filename,dvids_photo_id,title,date_taken,location,original_resolution,photographer_or_credit,page_status,source_url,curation_note
dvids_436070.jpg,436070,Humvee living,2011-04-26,"Camp Atterbury, Indiana, United States",3652x2164,Staff Sgt. Ryan Crane,PUBLIC DOMAIN,https://www.dvidshub.net/image/436070/humvee-living,Interior/control detail; useful for component context but lower priority for exterior drone-style detection.
dvids_192887.jpg,192887,Humvee maintenance,2009-08-04,"Forward Operating Base Warhorse, Iraq",4256x2832,Staff Sgt. Ali E. Flisek,PUBLIC DOMAIN,https://www.dvidshub.net/image/192887/humvee-maintenance,Maintenance or component view; inspect vehicle prominence and exposed part visibility before annotation.
dvids_146394.jpg,146394,Humvees and Cards,2009-01-22,"Ali Base, Iraq",2784x1848,Tech. Sgt. Christopher Marasky,PUBLIC DOMAIN,https://www.dvidshub.net/image/146394/humvees-and-cards,Interior/control detail; useful for component context but lower priority for exterior drone-style detection.
dvids_7166481.jpg,7166481,HMMWV Maintenance,2022-04-29,"Osan Air Base, South Korea",5506x3663,Tech. Sgt. Zachariah Lopez,PUBLIC DOMAIN,https://www.dvidshub.net/image/7166481/hmmwv-maintenance,Maintenance or component view; inspect vehicle prominence and exposed part visibility before annotation.
dvids_7166485.jpg,7166485,HMMWV Maintenance,2022-04-29,"Osan Air Base, South Korea",4883x3249,Tech. Sgt. Zachariah Lopez,PUBLIC DOMAIN,https://www.dvidshub.net/image/7166485/hmmwv-maintenance,Maintenance or component view; inspect vehicle prominence and exposed part visibility before annotation.
dvids_7859706.jpg,7859706,D.C. National Guard: HMMWV Maintenance,2023-06-14,"Hohenfels, Bayern, Germany",6474x4316,Sgt. Rebecca Call,PUBLIC DOMAIN,https://www.dvidshub.net/image/7859706/dc-national-guard-hmmwv-maintenance,Maintenance or component view; inspect vehicle prominence and exposed part visibility before annotation.
dvids_154080.jpg,154080,Humvee maintenance in Haswah,2009-02-26,"Haswah, Iraq",3872x2592,,PUBLIC DOMAIN,https://www.dvidshub.net/image/154080/humvee-maintenance-haswah,Maintenance or component view; inspect vehicle prominence and exposed part visibility before annotation.
dvids_154079.jpg,154079,Humvee maintenance in Haswah,2009-02-26,"Haswah, Iraq",3872x2592,,PUBLIC DOMAIN,https://www.dvidshub.net/image/154079/humvee-maintenance-haswah,Maintenance or component view; inspect vehicle prominence and exposed part visibility before annotation.
dvids_7732411.jpg,7732411,Maintainers keep Humvees running,2023-04-10,"Ali Al Salem Air Base, Kuwait",4205x3366,Senior Airman Nicholas Larsen,PUBLIC DOMAIN,https://www.dvidshub.net/image/7732411/maintainers-keep-humvees-running,Interior/control detail; useful for component context but lower priority for exterior drone-style detection.
dvids_7732406.jpg,7732406,Maintainers keep Humvees running,2023-04-10,"Ali Al Salem Air Base, Kuwait",4350x3375,Senior Airman Nicholas Larsen,PUBLIC DOMAIN,https://www.dvidshub.net/image/7732406/maintainers-keep-humvees-running,Maintenance or component view; inspect vehicle prominence and exposed part visibility before annotation.
dvids_3810752.jpg,3810752,Lone HMMWV,2017-08-23,"Fort Irwin, California, United States",5324x3549,Spc. Dana M Clarke,PUBLIC DOMAIN,https://www.dvidshub.net/image/3810752/lone-hmmwv,"DVIDS Humvee candidate selected for vehicle visibility; review crop, occlusion, visible parts and viewpoint before annotation."
dvids_297509.jpg,297509,Mechanics From Okinawa Take on Challenging Humvee Course,2010-06-16,"Okinawa, Japan",3504x1322,Cpl. Thomas Provost,PUBLIC DOMAIN,https://www.dvidshub.net/image/297509/mechanics-okinawa-take-challenging-humvee-course,"Humvee on an obstacle course with raised front wheels; terrain and wheel visibility, ground-level oblique view."
dvids_638769.jpg,638769,Support soldiers partner with National Guard for sling load training,2012-07-31,"Fort Bragg, North Carolina, United States",1870x2816,Sgt. Kissta DiGregorio,PUBLIC DOMAIN,https://www.dvidshub.net/image/638769/support-soldiers-partner-with-national-guard-sling-load-training,"Helicopter sling-load training view with a Humvee suspended or below the aircraft; elevated/airlift context, not a top-down drone view."
dvids_638770.jpg,638770,Support Soldiers partner with National Guard for sling load training,2012-07-31,"Fort Bragg, North Carolina, United States",3126x2076,Sgt. Kissta DiGregorio,PUBLIC DOMAIN,https://www.dvidshub.net/image/638770/support-soldiers-partner-with-national-guard-sling-load-training,"Helicopter sling-load training view with a Humvee suspended or below the aircraft; elevated/airlift context, not a top-down drone view."
dvids_7654673.jpg,7654673,U.S. Marines with 2nd Landing Support Battalion Conduct a Vehicle Recovery Exercise in Fort Drum,2023-02-27,"Fort Drum, New York, United States",7470x4982,Lance Cpl. Mary Torres,PUBLIC DOMAIN,https://www.dvidshub.net/image/7654673/us-marines-with-2nd-landing-support-battalion-conduct-vehicle-recovery-exercise-fort-drum,Humvee recovery scene in mud and snow with front tow/recovery hardware visible; ground-level oblique view.
dvids_8479403.jpg,8479403,Arkansas Guardsmen Perform Vehicle Recovery,2024-06-08,"North Little Rock, Arkansas, United States",2795x2160,Spc. Brandon Carter,PUBLIC DOMAIN,https://www.dvidshub.net/image/8479403/arkansas-guardsmen-perform-vehicle-recovery,"Recovery scene with a partly submerged Humvee and people/rigging; useful condition/context example, ground-level view."
dvids_4085054.jpg,4085054,1st ACB recovery teams get down and dirty during Allied Spirit VIII [Image 1 of 7],01.19.2018,"HOHENFELS, DE Hometown: COPPERAS COVE, TEXAS, US Hometown: FORT HOOD, TEXAS, US Hometown: HARKER HEIGHTS, TEXAS, US Hometown: KILLEEN, TEXAS, US",5799x3866,Photo by Sgt. Gregory Summers,PUBLIC DOMAIN,https://www.dvidshub.net/image/4085054/1st-acb-recovery-teams-get-down-and-dirty-during-allied-spirit-viii,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A heavily damaged and stripped military HMMWV (Humvee) sits partially submerged in a frozen, muddy field covered with snow. The vehicle is missing its doors, windshield, and appears to have sustained significant structural damage. In the background, additional military vehicles are visible among bare winter trees."
dvids_6817814.jpg,6817814,MPs support California Highway Patrol at Caldor Fire checkpoints [Image 1 of 10],09.01.2021,"SILVERFORK, CALIFORNIA, US",4361x2907,Photo by Staff Sgt. Crystal Housman,PUBLIC DOMAIN,https://www.dvidshub.net/image/6817814/mps-support-california-highway-patrol-caldor-fire-checkpoints,Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A military-style vehicle (likely a HMMWV/Humvee) travels along a two-lane forested highway toward a large pyrocumulus smoke column rising from an active wildfire in the distant mountains. The scene depicts an emergency response situation with conifer-lined roads typical of a Sierra Nevada or Pacific Northwest forest environment. The contrast between the clear blue sky and the massive white-gray smoke plume underscores the scale of the fire event.
dvids_960678.jpg,960678,Colorado West Fork Fire Complex [Image 1 of 7],06.25.2013,"SOUTH FORK, COLORADO, US",4256x2832,Photo by Tech. Sgt. Wolfram Stumpf,PUBLIC DOMAIN,https://www.dvidshub.net/image/960678/colorado-west-fork-fire-complex,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A military-style vehicle, likely a HMMWV (Humvee), bearing a fire department emblem and emergency lights, travels along a two-lane rural highway through a mountainous, forested landscape. The vehicle appears to be a fire department asset, possibly repurposed military equipment used for wildfire response. The hazy atmosphere in the background suggests possible smoke from a nearby wildfire."
dvids_960681.jpg,960681,Colorado West Fork Fire Complex [Image 4 of 7],06.25.2013,"SOUTH FORK, COLORADO, US",4256x2832,Photo by Tech. Sgt. Wolfram Stumpf,PUBLIC DOMAIN,https://www.dvidshub.net/image/960681/colorado-west-fork-fire-complex,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A military-style HMMWV (Humvee) painted in olive drab camouflage and marked with fire department insignia is fording a shallow river or stream. The vehicle appears to have been converted or adapted for firefighting use, featuring a red and blue emergency light bar on the roof and fire department emblems on the rear body. The setting is a rural, mountainous area with dense conifer trees and scrubland visible in the background."
dvids_1188285.jpg,1188285,“Island Warriors” train for tactical convoy operations [Image 3 of 3],03.06.2014,"CONVOY LIVE-FIRE EXERCISE RANGE, KR",4368x2912,Photo by Sgt. Anthony Kirby,PUBLIC DOMAIN,https://www.dvidshub.net/image/1188285/island-warriors-train-tactical-convoy-operations,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A tan/desert-colored HMMWV (Humvee) military vehicle is positioned on a road or paved surface in a dry, arid training environment. Two soldiers in combat gear are crouched behind the vehicle in tactical positions, while a third individual appears to be in the turret on top. Green human-shaped targets are visible on the hillside in the background, indicating this is a live-fire or tactical training exercise."
dvids_6817815.jpg,6817815,MPs support California Highway Patrol at Caldor Fire checkpoints [Image 2 of 10],09.01.2021,"SOUTH LAKE TAHOE, CALIFORNIA, US",5472x3648,Photo by Staff Sgt. Crystal Housman,PUBLIC DOMAIN,https://www.dvidshub.net/image/6817815/mps-support-california-highway-patrol-caldor-fire-checkpoints,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A soldier in MultiCam/OCP camouflage uniform and helmet stands on a road next to a tan military HMMWV (Humvee). The sky appears hazy and smoke-filled, suggesting proximity to a wildfire event. The setting appears to be a residential or semi-urban area lined with tall pine trees, consistent with a Sierra Nevada or similar mountain community."
dvids_7243054.jpg,7243054,Combined Arms Live Fire Exercise [Image 2 of 4],05.22.2022,KW,3648x2432,Photo by Spc. Joshua Bolding,PUBLIC DOMAIN,https://www.dvidshub.net/image/7243054/combined-arms-live-fire-exercise,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A military HMMWV (High Mobility Multipurpose Wheeled Vehicle), commonly known as a Humvee, is stationary in a flat, arid desert environment. The vehicle is painted in olive drab/military green and is equipped with two tall radio antennas. In the distant background, at least one additional vehicle is faintly visible through hazy atmospheric conditions."
dvids_7377367.jpg,7377367,NTC Santa Fe [Image 4 of 8],08.04.2022,"FORT RILEY, US",6720x4480,Photo by Pvt. Kenneth Barnet,PUBLIC DOMAIN,https://www.dvidshub.net/image/7377367/ntc-santa-fe,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A desert-tan military HMMWV (Humvee) is parked on a gravel surface in what appears to be a desert training or base environment. The vehicle displays the number '9269' on its turret shield and shows heavily cracked/shattered windshields, suggesting use as a training prop or battle-damage simulation vehicle. Arid mountains and military base infrastructure are visible in the background."
dvids_7948784.jpg,7948784,109th MPAD Drivers Training: Day Two [Image 2 of 15],08.01.2023,"FORT INDIANTOWN GAP, PENNSYLVANIA, US",5419x3612,Photo by Spc. Annie Riley,PUBLIC DOMAIN,https://www.dvidshub.net/image/7948784/109th-mpad-drivers-training-day-two,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A military HMMWV (High Mobility Multipurpose Wheeled Vehicle), commonly known as a Humvee, is traveling along a gravel road through a forested area. The vehicle is painted in standard woodland camouflage pattern and has its headlights illuminated. Visible markings on the vehicle include 'PAD-9' and '213G' identifiers."
dvids_7948788.jpg,7948788,109th MPAD Drivers Training: Day Two [Image 4 of 15],08.01.2023,"FORT INDIANTOWN GAP, PENNSYLVANIA, US",6142x4094,Photo by Spc. Annie Riley,PUBLIC DOMAIN,https://www.dvidshub.net/image/7948788/109th-mpad-drivers-training-day-two,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A military HMMWV (High Mobility Multipurpose Wheeled Vehicle), commonly known as a Humvee, is parked or traveling on a dirt/gravel trail surrounded by a wooded area. The vehicle is painted in olive drab military green and bears unit markings including '213G', '109MPA', and 'PAD-9' on its front panels. The image is a close-up front three-quarter view emphasizing the vehicle's rugged off-road design."
dvids_7948801.jpg,7948801,109th MPAD Drivers Training: Day Two [Image 10 of 15],08.01.2023,,6720x4480,,PUBLIC DOMAIN,https://www.dvidshub.net/image/7948801/109th-mpad-drivers-training-day-two,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A military HMMWV (Humvee) in woodland camouflage paint scheme is navigating rough off-road terrain on a gravel and dirt surface. The vehicle appears to be on an incline or uneven ground, with its rear end elevated and one side tilted, suggesting active off-road maneuvering. The setting is a forested area with a gravel road visible in the foreground."
dvids_7948789.jpg,7948789,109th MPAD Drivers Training: Day Two [Image 5 of 15],08.01.2023,,6061x4041,,PUBLIC DOMAIN,https://www.dvidshub.net/image/7948789/109th-mpad-drivers-training-day-two,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A military HMMWV (High Mobility Multipurpose Wheeled Vehicle), commonly known as a Humvee, is navigating rough off-road terrain on a gravel and dirt surface. The vehicle is in woodland camouflage paint scheme and appears to be traversing uneven ground, with its suspension articulating visibly. The setting appears to be a military training area or off-road course near a paved road surrounded by forest."
dvids_8600425.jpg,8600425,North Dakota Army National Guard Conducts Wet Gap Crossing Exercise on the Missouri River [Image 6 of 12],08.17.2024,"BISMARCK, NORTH DAKOTA, US",5401x3594,Photo by Staff Sgt. Michaela Granger,PUBLIC DOMAIN,https://www.dvidshub.net/image/8600425/north-dakota-army-national-guard-conducts-wet-gap-crossing-exercise-missouri-river,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A military HMMWV (Humvee) is being guided onto a tactical float bridge or pontoon bridge over a body of water, with soldiers directing the vehicle from the bridge surface. A crowd of civilians and military personnel observes and photographs the demonstration from an elevated embankment. This appears to be a military engineering demonstration or public affairs event showcasing bridging capabilities."
dvids_3832312.jpg,3832312,Best Warrior [Image 5 of 5],10.03.2017,"FORT AP HILL, VIRGINIA, US",5376x3840,Photo by Pfc. Eric Cerami,PUBLIC DOMAIN,https://www.dvidshub.net/image/3832312/best-warrior,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A military HMMWV (Humvee) is shown from the rear on a gravel road surrounded by trees, with debris scattered across the road surface. A soldier in camouflage uniform carrying a rifle and backpack stands nearby, appearing to review a document or map. The scene appears to depict a simulated IED strike or vehicle incident, likely part of a military training exercise."
dvids_3921801.jpg,3921801,Fort McCoy’s RTS-Maintenance holds first Tracked Vehicle Recovery Course [Image 11 of 73],10.20.2017,"FORT MCCOY, WISCONSIN, US",5472x3648,Photo by Scott Sturkol,PUBLIC DOMAIN,https://www.dvidshub.net/image/3921801/fort-mccoys-rts-maintenance-holds-first-tracked-vehicle-recovery-course,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A tan/desert-colored military HMMWV (High Mobility Multipurpose Wheeled Vehicle, commonly known as a Humvee) is parked on open dry grassland terrain. The vehicle appears to be a fully enclosed variant with armored doors and a radio antenna mounted on the roof. The setting appears to be a military training area during autumn, based on the fall foliage visible in the background treeline."
dvids_4113069.jpg,4113069,Minnesota National Guard supports Super Bowl 52 [Image 6 of 7],01.31.2018,"MINNEAPOLIS, MINNESOTA, US",4912x7360,Photo by Sgt. Luther Talks,PUBLIC DOMAIN,https://www.dvidshub.net/image/4113069/minnesota-national-guard-supports-super-bowl-52,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A military HMMWV (Humvee) marked '1-94 CAV' is parked in front of US Bank Stadium in Minneapolis, Minnesota, during winter conditions with snow on the ground. The vehicle appears to be part of a security deployment, likely associated with a major NFL event given the Super Bowl LII branding banners visible on the stadium. The distinctive angular glass facade of US Bank Stadium dominates the background."
dvids_4694427.jpg,4694427,I Marine Expeditionary Force Support Battalion Field Exercise [Image 10 of 10],08.14.2018,"CAMP PENDLETON, CALIFORNIA, US",3497x2331,Photo by Lance Cpl. Dalton Swanbeck,PUBLIC DOMAIN,https://www.dvidshub.net/image/4694427/marine-expeditionary-force-support-battalion-field-exercise,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A tan/desert-colored military HMMWV (High Mobility Multipurpose Wheeled Vehicle), commonly known as a Humvee, is driving along a dirt road at sunset or sunrise. The vehicle is equipped with an armored turret on top and appears to be kicking up dust as it moves through an arid, desert-like terrain. The dramatic golden-orange sky provides strong backlighting, creating a striking silhouette effect."
dvids_5493174.jpg,5493174,CSTX 78-19-02 Combat Support Training Exercise [Image 1 of 3],06.14.2019,US,6619x4062,Photo by Staff Sgt. Benjamin D Applebaum,PUBLIC DOMAIN,https://www.dvidshub.net/image/5493174/cstx-78-19-02-combat-support-training-exercise,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A tan/desert-colored military HMMWV (High Mobility Multipurpose Wheeled Vehicle, commonly known as a Humvee) is parked on a grassy field under a dramatically overcast sky. The vehicle appears to be a hardtop armored variant with visible radio antennas and bolt-on armor plating. The low-angle wide shot emphasizes the vehicle's imposing size against the stormy cloud backdrop."
dvids_5519143.jpg,5519143,Driving Class [Image 12 of 17],06.19.2019,"JOINT BASE MCGUIRE-DIX LAKEHURST, NEW JERSEY, US",5616x3744,Photo by Pvt. Onglique Fox,PUBLIC DOMAIN,https://www.dvidshub.net/image/5519143/driving-class,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A military HMMWV (Humvee) in woodland camouflage pattern is driving through a flooded or wet road, splashing water in all directions. The vehicle bears visible unit markings and identification numbers. A second military vehicle is partially visible behind it, and the setting appears to be a forested training area during or after rainfall."
dvids_6613355.jpg,6613355,NY National Guard Soldiers Support the Guardian Response Exercise 2021 in Indiana [Image 3 of 22],04.19.2021,"NINEVEH, INDIANA, US",6000x4000,Photo by Sgt. Sebastian Rothwyn,PUBLIC DOMAIN,https://www.dvidshub.net/image/6613355/ny-national-guard-soldiers-support-guardian-response-exercise-2021-indiana,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A soldier in MultiCam/OCP camouflage uniform is directing or signaling toward a HMMWV (Humvee) in a field military encampment. The scene appears to be a field training exercise or forward operating base setup, with military tents, equipment trailers, and communication assets visible in the background. The setting is an open grassy area under partly cloudy skies during daytime."
dvids_7392935.jpg,7392935,10th Mountain Division Soldiers Compete in HMMWV Circuit [Image 4 of 5],08.29.2022,"FORT DRUM, NEW YORK, US",5472x3648,Photo by Pfc. Kade Bowers,PUBLIC DOMAIN,https://www.dvidshub.net/image/7392935/10th-mountain-division-soldiers-compete-hmmwv-circuit,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A military HMMWV (Humvee) in tan/desert camouflage is navigating a marked course on a paved surface, with a soldier in OCP (Operational Camouflage Pattern) uniform observing from the right side. The vehicle appears to be participating in a driver training or vehicle qualification exercise, indicated by the orange traffic cone and white boundary tape on the ground. The setting appears to be a military installation training area, bordered by a chain-link fence and tree line."
dvids_7392934.jpg,7392934,10th Mountain Division Soldiers Compete in HMMWV Circuit [Image 3 of 5],08.29.2022,,5102x3458,,PUBLIC DOMAIN,https://www.dvidshub.net/image/7392934/10th-mountain-division-soldiers-compete-hmmwv-circuit,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A tan/desert-colored U.S. Army HMMWV (Humvee) is traveling along a paved rural road surrounded by dense green vegetation. The vehicle displays unit markings including a diamond-shaped tactical symbol on the turret box and appears to have a gunner position on top. The image was taken from the rear of the vehicle, showing its spare tire mount and radio antennas."
dvids_7981102.jpg,7981102,Rough Terrain Driving Course [Image 3 of 7],08.19.2023,"FORT MCCOY, WISCONSIN, US",6464x4309,Photo by Spc. Addison Shinn,PUBLIC DOMAIN,https://www.dvidshub.net/image/7981102/rough-terrain-driving-course,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A tan/desert-colored military HMMWV (High Mobility Multipurpose Wheeled Vehicle, commonly known as a Humvee) is positioned on rocky terrain surrounded by wild vegetation and trees. The vehicle appears to be stationary in an outdoor field or training environment during daylight hours. Two long radio antennas are visible extending from the rear of the vehicle."
dvids_8410146.jpg,8410146,60th AMW refines capabilities during rapid deployment exercise [Image 4 of 11],05.14.2024,"TRAVIS AIT FORCE BASE, CALIFORNIA, US",7934x5289,Photo by Randall Couch,PUBLIC DOMAIN,https://www.dvidshub.net/image/8410146/60th-amw-refines-capabilities-during-rapid-deployment-exercise,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A front-facing view of a tan/desert-colored military HMMWV (High Mobility Multipurpose Wheeled Vehicle), commonly known as a Humvee. The vehicle is parked on a paved surface, likely at a military installation or staging area, photographed during golden hour lighting. It features desert camouflage paint, a roof rack, front brush guard, and a winch mounted on the front bumper."
dvids_8533045.jpg,8533045,Beverly Sentinel 24-2: 8th Security Forces Squadron prepares to defend the base [Image 12 of 12],07.15.2024,KR,3190x2552,Photo by Staff Sgt. Nicholas Ross,PUBLIC DOMAIN,https://www.dvidshub.net/image/8533045/beverly-sentinel-24-2-8th-security-forces-squadron-prepares-defend-base,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A tan/desert-colored military HMMWV (High Mobility Multipurpose Wheeled Vehicle), commonly known as a Humvee, is photographed head-on while traversing wet, muddy terrain. The vehicle is equipped with a roof-mounted weapon system or sensor device and a front-mounted winch with a hook. The setting appears to be a military installation or training area with trees visible in the background."
dvids_9165187.jpg,9165187,"Soldier Drives Damaged Humvee After Rocket Attack, as Son is Born Back Home [Image 2 of 2]",09.09.2006,(UNDISCLOSED LOCATION),1600x1956,,PUBLIC DOMAIN,https://www.dvidshub.net/image/9165187/soldier-drives-damaged-humvee-after-rocket-attack-son-born-back-home,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: Soldier Drives Damaged Humvee After Rocket Attack, as Son is Born Back Home"
dvids_9849839.jpg,9849839,"MILITARY police vehicle mounted patrol, wooded area, at WAREX [Image 4 of 5]",08.02.2026,"FORT MCCOY, WISCONSIN, US",6720x4480,Photo by Spc. Justin Palacios,PUBLIC DOMAIN,https://www.dvidshub.net/image/9849839/military-police-vehicle-mounted-patrol-wooded-area-warex,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A military HMMWV (High Mobility Multipurpose Wheeled Vehicle), commonly known as a Humvee, is photographed on a dirt trail surrounded by dense yellow-green smoke, likely from a smoke grenade used in a training exercise. The vehicle appears to be tan/desert-colored and is equipped with a roof-mounted weapon system or turret. The scene suggests a military field training exercise conducted in a wooded or vegetated environment."
dvids_9854869.jpg,9854869,U.S. Army Soldiers conduct training with a HMMWV equipped with an M240B machine gun [Image 1 of 7],08.01.2026,"FORT MCCOY, WISCONSIN, US",6224x4149,Photo by Pvt. Sierra Morgan,PUBLIC DOMAIN,https://www.dvidshub.net/image/9854869/us-army-soldiers-conduct-training-with-hmmwv-equipped-with-m240b-machine-gun,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A tan/desert-colored military HMMWV (High Mobility Multipurpose Wheeled Vehicle), commonly known as a Humvee, is parked on a paved surface in what appears to be a military installation or training area. The vehicle is equipped with an armored body kit and a crew-served weapon mounted on the roof turret. The setting includes green trees, grass, and communication poles in the background under an overcast sky."
dvids_19797.jpg,19797,Incident Response Platoon [Image 197 of 200],03.17.2006,"AL ASAD, IQ",2544x1696,,PUBLIC DOMAIN,https://www.dvidshub.net/image/19797/incident-response-platoon,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A military HMMWV (Humvee) is positioned in an arid, desert terrain at dusk or dawn with a dramatic cloudy sky in the background. At least one soldier is visible in the turret position atop the vehicle, which is equipped with a mounted weapon system and radio antennas. A small flag is visible on one of the antennas mounted to the rear of the vehicle."
dvids_4243142.jpg,4243142,CSTX Fort Knox 2018 [Image 8 of 16],03.22.2018,"FORT KNOX, KENTUCKY, US",5277x3518,Photo by Sgt. 1st Class Sean Foley,PUBLIC DOMAIN,https://www.dvidshub.net/image/4243142/cstx-fort-knox-2018,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A low-angle front view of a military HMMWV (Humvee) photographed on a gravel surface. The vehicle displays military markings including the identifier 'HF 231' and serial number '335 982D', along with a star emblem on the grille. Steel tow cables or winch lines are visibly attached to the front bumper recovery points."
dvids_4389530.jpg,4389530,Marines with MWSS-271 Conduct An Aircraft Recovery Convoy During ITX 3-18 [Image 7 of 19],05.09.2018,"MCAGCC TWENTYNINE PALMS, CALIFORNIA, US",5184x3456,Photo by Cpl. Koby Saunders,PUBLIC DOMAIN,https://www.dvidshub.net/image/4389530/marines-with-mwss-271-conduct-aircraft-recovery-convoy-during-itx-3-18,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A tan/desert-colored military HMMWV (Humvee) is positioned in an arid desert landscape with rocky terrain in the foreground. The vehicle appears to have a mounted antenna or communication system on its roof, and white smoke or exhaust is visible on the right side of the vehicle. The setting features a wide open desert plain with distant mountain ranges under a partly cloudy blue sky."
dvids_4554634.jpg,4554634,128 ARW Security Forces Airmen Train in Alaska [Image 1 of 2],07.12.2018,"JOINT BASE ELMENDORF-RICHARDSON, ALASKA, US",4421x3158,Photo by Staff Sgt. Morgan Whitehouse,PUBLIC DOMAIN,https://www.dvidshub.net/image/4554634/128-arw-security-forces-airmen-train-alaska,Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: An aerial/elevated view of a tan/desert-colored military HMMWV (Humvee) parked on a gravel surface near a forested area. A soldier in military uniform and helmet is visible standing up through the turret hatch on top of the vehicle. The vehicle appears to be equipped with communications antennas and a roof-mounted turret ring.
dvids_4578951.jpg,4578951,Preparing for the Jump TOC [Image 24 of 38],07.21.2018,"FORT HUNTER LIGGETT, CALIFORNIA, US",4886x3276,Photo by Master Sgt. Michel Sauret,PUBLIC DOMAIN,https://www.dvidshub.net/image/4578951/preparing-jump-toc,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A military HMMWV (Humvee) is parked in a dry, open grassland field during a dramatic sunset. The vehicle displays unit markings including '11TH MP BDE' and 'HHC 04', indicating it belongs to the 11th Military Police Brigade. Crepuscular rays burst through clouds behind the vehicle, creating a striking visual composition."
dvids_4701210.jpg,4701210,Helocast Training [Image 9 of 9],08.29.2018,,4928x3280,,PUBLIC DOMAIN,https://www.dvidshub.net/image/4701210/helocast-training,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A military HMMWV (Humvee) is parked on a sandy beach with ocean waves visible to the left and a mountainous, tree-lined coastline in the background. The vehicle appears to be in an operational configuration with radio antennas mounted and is positioned on what appears to be a tropical beach, likely in Hawaii based on the distinctive mountain ridgeline. The scene suggests a military training or patrol exercise in a coastal environment."
dvids_52318.jpg,52318,Soldiers Learn Methods to Save Trapped Troops [Image 5 of 5],07.26.2007,"BAGHDAD, IQ",2464x1632,Photo by Spc. Stephanie Homan,PUBLIC DOMAIN,https://www.dvidshub.net/image/52318/soldiers-learn-methods-save-trapped-troops,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: The image shows a heavily damaged U.S. military HMMWV (Humvee) in a desert environment, likely a military base or vehicle graveyard. The vehicle displays extensive battle damage including bullet holes, shattered glass, and structural deformation, with dust or debris visible around the rear. Additional military vehicles including what appear to be trucks and armored vehicles are visible in the background."
dvids_6269551.jpg,6269551,Field training keeps MRF-D Marines lethal [Image 3 of 28],07.08.2020,"NORTHERN TERRITORY, AU",3203x4805,Photo by Lance Cpl. Natalie Greenwood,PUBLIC DOMAIN,https://www.dvidshub.net/image/6269551/field-training-keeps-mrf-d-marines-lethal,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A tan/desert-colored military HMMWV (Humvee) is parked facing forward on a red dirt road surrounded by sparse Australian-style eucalyptus and tropical vegetation. The vehicle features an elevated turret or observation cupola on the roof and has its headlights on. The setting appears to be a remote, arid-to-semi-arid environment with red laterite soil characteristic of northern Australia."
